node,x,y,label
0,121.14825338503435,202.3199488332845,0
1,155.2097584818544,123.73706474181952,0
2,163.90295235157924,97.03667506071778,0
3,160.32485668829213,191.02980287291138,0
4,92.2523065055312,144.25239345856693,0
5,157.9932898878645,115.44099287809476,0
6,71.22096189159168,111.9239422498475,0
7,107.40454543282162,96.23085661804942,0
8,102.63751574760005,175.87601128672708,0
9,141.76751669146523,76.94391402988872,0
10,124.59761546361557,128.30633174429664,0
11,127.59861423508588,120.55527444680871,0
12,168.5755613927525,166.64790851208295,0
13,125.57008308727424,223.6119682077146,0
14,82.9575640091289,169.26342253184245,0
15,102.01257325618552,192.15871021766065,0
16,119.11050476996034,166.8980144002643,0
17,100.28202586208121,109.40968844257745,0
18,153.11693493932322,108.10252236835387,0
19,71.24233977757915,139.60814473697212,0
20,118.31698725055745,133.99432673937878,0
21,176.15479271037015,170.56540763296556,0
22,101.83719103669901,112.04718940749926,0
23,172.5727009334517,202.785563012882,0
24,112.26403297607405,105.4892054838295,0
25,84.13515250568156,193.60454389398546,0
26,186.72806377817358,129.5127682730626,0
27,127.2986271659282,87.85560704608281,0
28,152.6044692934779,129.33230317351678,0
29,161.24090562601248,121.42994842520592,0
30,151.62259926270323,133.77844192780861,0
31,86.43572430202877,105.61157257548379,0
32,158.8680284396312,212.34937702556823,0
33,83.30653190460578,92.65248057466319,0
34,60.570843060602805,153.7184541847921,0
35,145.58008077502586,166.56119107481678,0
36,107.80044478353622,144.0324976546055,0
37,79.00557513219132,110.55697558812427,0
38,131.00171101694787,181.97291981191276,0
39,143.97534041826094,121.91015120800968,0
40,121.15276654698982,171.74364631765127,0
41,137.5585762841548,201.93320957841217,0
42,74.01773707734733,184.26939078049574,0
43,75.38534923905979,123.97937230672622,0
44,169.10203283884113,113.5235625914199,0
45,162.75231219128474,165.3468381353198,0
46,85.55126554474353,106.85672900426718,0
47,169.47700822370848,209.2472419976141,0
48,110.85185827838933,135.50281581583556,0
49,108.32625278954136,192.77050491405083,0
50,304.7582602042962,74.58808447431245,1
51,252.23374550327168,166.78674399305618,1
52,239.25681628995017,162.37900870907552,1
53,300.13939724110344,107.13700226015737,1
54,258.8730912337747,119.65320820114906,1
55,263.5706532727052,106.16629706962499,1
56,323.90857010161864,156.91634910040275,1
57,329.3133108763083,163.109936509025,1
58,241.21720028195085,130.29704573083617,1
59,232.5921388863562,200.2393018059403,1
60,265.1510118167663,122.77439512319177,1
61,280.1835673424936,73.79088569112521,1
62,206.1454100447998,172.78580882111982,1
63,282.33302308707647,120.82402393949745,1
64,243.10958641789327,107.09656312694199,1
65,290.38401070712416,81.47507046582389,1
66,229.88587928383618,152.80387629399178,1
67,322.8151378562809,99.485671695171,1
68,283.6436743985156,178.97083108651867,1
69,241.68421386769205,209.33717340716396,1
70,250.2600692456012,126.63340253723237,1
71,324.9899251299829,126.13320285426336,1
72,288.93812075691284,109.22501735120095,1
73,219.03640514475453,148.57400977266565,1
74,302.9893298718719,84.09024467666273,1
75,344.5875122334349,178.1684013201638,1
76,324.25975458497305,96.11903895022769,1
77,336.6845125922657,161.437510789364,1
78,240.2308613713338,110.09311990908142,1
79,260.7640196690461,194.64152171395924,1
80,243.3910410635092,129.7343687568435,1
81,317.68335470482066,139.92215420324462,1
82,240.00645571378993,209.44774490882597,1
83,286.0368070657696,218.74626342934928,1
84,230.88718524049347,164.86805814499047,1
85,245.91021313836305,125.82131062709718,1
86,329.5751475754987,133.08245840790204,1
87,332.415237284179,126.65953358594055,1
88,302.0361588310272,128.2206551090994,1
89,313.7156697019954,98.34987199135887,1
90,287.05745935378206,192.72353187323202,1
91,324.16362387810346,172.44075932839007,1
92,298.7269408980635,96.80394972328472,1
93,341.23408725918733,198.12741818091956,1
94,291.2461951053659,151.34774710983726,1
95,306.84633922476604,87.04335429333622,1
96,318.7591193306938,82.70532538774506,1
97,255.0358000427033,123.13295551148144,1
98,242.60011099153314,119.48584575269177,1
99,259.8524005237442,215.8930355279862,1
