node,x,y,label
0,116.8138785856873,137.1164727827454,0
1,81.70488135290897,138.88938258724318,0
2,163.23195361108904,182.8863230179292,0
3,142.35498268039908,141.03554957182513,0
4,72.46660321992826,110.13677043942141,0
5,111.49535728417449,185.64526184679852,0
6,162.6159474763353,195.26111782833468,0
7,99.94903303536313,180.08843610421405,0
8,87.24278392613488,80.79770326941194,0
9,74.39513516326844,112.86452359543213,0
10,50.257244851385124,177.55093600439804,0
11,137.36077593455678,219.08748202646535,0
12,107.16572897946499,141.77937895427993,0
13,76.14563199091555,130.76785425063704,0
14,155.74141870131774,128.49108002717472,0
15,124.04539332973654,76.94358404219055,0
16,128.2812007257447,219.91938331877503,0
17,173.90308714414152,146.08543059582536,0
18,153.42449099161234,116.35245833789014,0
19,154.40138712107927,107.75221417511318,0
20,80.52301222955754,116.02067544055211,0
21,174.85486897319294,194.60149086939356,0
22,128.60561282128074,94.20483167129815,0
23,167.86061166306632,152.18613309995445,0
24,150.1987156486107,152.14161113361166,0
25,138.35775974197978,130.85958319189453,0
26,112.95927266060671,189.90086390693386,0
27,79.83786838633239,180.47956804517003,0
28,129.48748737938178,161.59507311510097,0
29,94.71226917610454,219.45833145127895,0
30,71.40928778730944,141.35292305815352,0
31,132.39178618893473,165.71883751141,0
32,100.15995846725518,216.22040179706704,0
33,154.5505427565497,115.64041958990637,0
34,78.0186788517795,141.24523567472107,0
35,86.38630410937995,112.63489698289567,0
36,104.92580077054564,177.08011790300648,0
37,53.429450950576395,124.11134250518522,0
38,177.0347446269703,145.6542437813964,0
39,91.12455763645177,155.93468751301666,0
40,80.13894452124012,123.46309658958653,0
41,66.41797643580378,169.51122150767642,0
42,61.433697054195804,194.62625838130933,0
43,56.61891249308151,121.08025539232861,0
44,71.59076051585667,171.68820178253236,0
45,112.65656386492897,163.904061004155,0
46,115.3019122922367,122.93863657494481,0
47,139.10467332749585,206.01240388243102,0
48,159.481899657711,170.0335304647847,0
49,134.73806280167418,86.86104851190629,0
50,245.61757255249915,179.03420075766732,1
51,276.2445954573657,165.22101886798671,1
52,250.0545295904561,172.01683016229646,1
53,328.08273863970794,146.3254031639888,1
54,216.1456649490433,174.46983644984084,1
55,256.3609798423984,154.30005984231457,1
56,209.01202103441943,141.65390273320486,1
57,322.1263248671492,189.57148018131954,1
58,258.5571165552325,128.8905471581827,1
59,243.9956604466808,128.25226521302918,1
60,303.2863610819321,125.45219342418372,1
61,299.43145284022245,91.69333211728872,1
62,258.37716496269786,182.40138126322654,1
63,357.35030040888194,133.6855093828004,1
64,342.90212451835777,162.97001080812524,1
65,284.54500984519615,142.70179926791005,1
66,316.6840455633715,81.67730579755741,1
67,285.4276174942287,154.0459207856412,1
68,337.3024028709343,178.49617703733452,1
69,274.4156621716817,184.31313173983224,1
70,278.4545463892604,199.55412425840024,1
71,223.74965518092648,187.209620267857,1
72,252.8432731408939,133.11897924097522,1
73,331.63731567196714,90.88707580004791,1
74,204.84977380413005,164.39414237344232,1
75,324.46518398951287,91.45343583157319,1
76,327.0756842726955,158.9333367765085,1
77,278.62741038241796,154.40034171956776,1
78,215.46695329350376,153.50887747476298,1
79,276.321050231532,181.71112275973033,1
80,263.2017114720127,178.72687887370415,1
81,341.173156786758,117.78730713612791,1
82,280.0516687021811,164.8450948358911,1
83,274.67750948008694,182.498192763985,1
84,260.46603119018687,132.98936930610418,1
85,237.38744508326783,101.9834315377572,1
86,282.9714400911863,133.75917385864054,1
87,349.5904263446404,168.19421351736804,1
88,322.8041087540501,171.43148728968745,1
89,293.33649222878597,130.51890894789463,1
90,308.1105549913107,89.25881847296856,1
91,237.33815588023265,176.48844182723224,1
92,277.15245336385533,163.82998482034188,1
93,215.24508622451057,107.33874786661647,1
94,220.17011868280517,117.65583023183613,1
95,294.4481446795827,91.15160133275546,1
96,316.5840386952522,90.36767673477803,1
97,298.80776678338987,73.99571846589264,1
98,255.31534320598743,172.16637778888898,1
99,327.05653027982527,174.9560197438535,1
