node,x,y,label
0,115.22255598256929,48.99515095428009,
1,31.248693390162575,64.74597964512348,
2,102.54832164881934,47.07534595152632,
3,119.14107166121326,106.89586617437269,
4,7.605174026043957,34.205962072276854,
5,5.9963083847748155,9.230637336213547,
6,90.94090156374824,2.2086779354284847,
7,35.888469072313754,76.62981318769286,
8,24.651925053892498,42.80565631599444,
9,15.224364158494028,77.81029576821764,
10,84.40663891822294,67.3008820616724,
11,87.88466494420666,11.839064750396705,
12,19.907427088976544,115.11853236447766,
13,43.334899171919105,14.791879262760323,
14,16.78475524160358,115.61732149583804,
15,0.3616429555683931,116.0100719759191,
