node_i,node_j,is_inter_cluster
0,1,False
0,5,False
0,6,False
0,8,False
0,11,False
0,15,False
0,18,False
0,22,False
0,27,False
0,28,False
0,29,False
0,31,False
0,34,False
0,35,False
0,36,False
0,37,False
0,41,False
0,51,False
0,58,False
0,67,False
0,72,False
0,73,False
0,74,False
1,4,False
1,7,False
1,8,False
1,13,False
1,14,False
1,17,False
1,22,False
1,31,False
1,32,False
1,33,False
1,36,False
1,38,False
1,43,False
1,44,False
1,49,False
1,54,False
1,55,False
1,58,False
1,67,False
1,69,False
1,70,False
1,72,False
1,73,False
2,3,False
2,4,False
2,7,False
2,9,False
2,14,False
2,21,False
2,24,False
2,33,False
2,39,False
2,43,False
2,44,False
2,45,False
2,48,False
2,57,False
2,64,False
2,65,False
2,68,False
2,70,False
3,4,False
3,7,False
3,9,False
3,14,False
3,17,False
3,21,False
3,33,False
3,39,False
3,43,False
3,44,False
3,55,False
3,57,False
3,64,False
3,65,False
3,66,False
3,68,False
3,70,False
4,7,False
4,9,False
4,13,False
4,14,False
4,17,False
4,25,False
4,33,False
4,36,False
4,39,False
4,43,False
4,44,False
4,54,False
4,55,False
4,58,False
4,60,False
4,64,False
4,65,False
4,66,False
4,68,False
4,70,False
5,11,False
5,15,False
5,18,False
5,27,False
5,28,False
5,29,False
5,34,False
5,41,False
6,11,False
6,15,False
6,18,False
6,22,False
6,23,False
6,28,False
6,31,False
6,36,False
6,37,False
6,41,False
6,51,False
6,67,False
6,73,False
6,74,False
7,8,False
7,14,False
7,17,False
7,21,False
7,24,False
7,32,False
7,33,False
7,43,False
7,44,False
7,45,False
7,53,False
7,57,False
7,58,False
7,64,False
7,65,False
7,68,False
7,70,False
7,72,False
8,11,False
8,15,False
8,17,False
8,22,False
8,26,False
8,27,False
8,28,False
8,32,False
8,33,False
8,34,False
8,35,False
8,36,False
8,41,False
8,43,False
8,58,False
8,59,False
8,67,False
8,70,False
8,72,False
9,21,False
9,39,False
9,48,False
9,57,False
9,65,False
9,68,False
10,20,False
10,30,False
10,31,False
10,38,False
10,40,False
10,42,False
10,49,False
10,50,False
10,52,False
10,69,False
11,15,False
11,18,False
11,22,False
11,23,False
11,27,False
11,28,False
11,29,False
11,37,False
11,41,False
11,51,False
11,67,False
11,73,False
11,74,False
12,16,False
12,19,False
12,24,False
12,45,False
12,48,False
12,53,False
12,56,False
12,57,False
13,14,False
13,17,False
13,25,False
13,31,False
13,33,False
13,36,False
13,38,False
13,42,False
13,43,False
13,44,False
13,47,False
13,49,False
13,54,False
13,55,False
13,58,False
13,60,False
13,63,False
13,66,False
13,68,False
13,69,False
14,17,False
14,25,False
14,33,False
14,36,False
14,38,False
14,39,False
14,43,False
14,44,False
14,47,False
14,54,False
14,55,False
14,58,False
14,60,False
14,63,False
14,65,False
14,66,False
14,68,False
14,69,False
15,18,False
15,22,False
15,27,False
15,28,False
15,29,False
15,34,False
15,35,False
15,37,False
15,41,False
15,51,False
15,67,False
15,72,False
15,73,False
15,74,False
16,26,False
16,45,False
16,46,False
16,53,False
16,56,False
16,59,False
16,62,False
17,25,False
17,31,False
17,32,False
17,33,False
17,36,False
17,38,False
17,43,False
17,44,False
17,49,False
17,54,False
17,55,False
17,58,False
17,60,False
17,66,False
17,68,False
17,69,False
18,23,False
18,27,False
18,28,False
18,29,False
18,37,False
18,41,False
18,51,False
18,67,False
18,74,False
19,21,False
19,24,False
19,45,False
19,48,False
19,53,False
19,57,False
19,64,False
20,30,False
20,31,False
20,38,False
20,40,False
20,42,False
20,49,False
20,50,False
20,52,False
20,69,False
