node,x,y,label
0,10.074736206928247,82.57115431365314,
1,36.71714441498213,89.76244667204992,
2,86.6976971645713,34.8542592865592,
3,8.89249445849092,45.63934308134395,
4,67.93358734038112,74.12558731492993,
5,49.57751664438916,17.68650054096271,
6,35.30908962931299,52.83121335739922,
7,45.755415788710444,60.271115767112924,
8,64.75465982352549,3.456082147825712,
9,78.16332426849137,28.962197573916193,
10,23.398164287057753,0.4552105907582038,
11,2.0548404105131035,45.28960036963829,
12,61.16919292052366,41.72124257628281,
13,44.87042831332806,98.73096961671953,
14,54.308651783589355,67.05052898244662,
15,61.95438026512248,12.398056303741756,
16,6.8066387872324885,91.8467643560753,
17,80.23146138882025,58.782692863054066,
18,41.53911891730843,95.35931287319228,
19,10.250173943404672,37.594501377339995,
